"ref_area.label","source.label","indicator.label","sex.label","classif1.label","classif2.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",638.891,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2017",203.98,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",404.206,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",547.075,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",908.798,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",675.137,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2017",170.631,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",452.49,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",588.658,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",1062.026,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2017",600.615,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2017",253.073,"Unreliable",,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2017",332.462,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2017",493.014,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2017",813.802,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",606.72,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2016",213.491,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",403.643,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",529.007,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",837.954,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",647.617,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2016",203.29,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",457.016,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",578.236,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",973.079,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Total","Currency: U.S. dollars","2016",562.688,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2016",235.981,"Unreliable",,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Basic","Currency: U.S. dollars","2016",317.522,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2016",464.248,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Female","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2016",753.881,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Total","Currency: U.S. dollars","2015",542.562,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Less than basic","Currency: U.S. dollars","2015",317.175,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Basic","Currency: U.S. dollars","2015",404.831,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Intermediate","Currency: U.S. dollars","2015",478.228,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Total","Education (Aggregate levels): Advanced","Currency: U.S. dollars","2015",728.816,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
"Bulgaria","HIES - EU Statistics on Income and Living Conditions","Average monthly earnings of employees by sex and education","Sex: Male","Education (Aggregate levels): Total","Currency: U.S. dollars","2015",597.18,,,"Currency: BGR - Euro (EUR)","Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old"
